#MJD,flux_current,flux_lag_1,flux_change_current,flux_change_lag_1,flux_momentum,flux_ma_3,flux_dist_from_ma,index_current,index_lag_1,index_change_lag_1,index_momentum
54896.49998842592,1.88e-07,2.04e-07,-0.07843137254901966,0.4068965517241381,-0.48532792427315774,1.79e-07,0.05025125628140697,2.39,3.31,0.8999999999999999,-1.8199999999999998
54910.49998842592,1.95e-07,1.88e-07,0.037234042553191626,-0.07843137254901966,0.11566541510221129,1.9566666666666668e-07,-0.0034054146092287038,2.49,2.39,-0.9199999999999999,1.02
54917.49998842592,1.85e-07,1.95e-07,-0.05128205128205132,0.037234042553191626,-0.08851609383524295,1.8933333333333333e-07,-0.02287524194967446,2.1,2.49,0.10000000000000009,-0.4900000000000002
54924.49998842592,9.32e-08,1.85e-07,-0.49621621621621625,-0.05128205128205132,-0.44493416493416493,1.5773333333333332e-07,-0.40887011615628294,2.71,2.1,-0.3900000000000001,1.0
54931.49998842592,1.49e-07,9.32e-08,0.5987124463519313,-0.49621621621621625,1.0949286625681476,1.424e-07,0.04631578947368416,3.75,2.71,0.6099999999999999,0.43000000000000016
54938.49998842592,5.69e-08,1.49e-07,-0.6181208053691275,0.5987124463519313,-1.216833251721059,9.969999999999999e-08,-0.42885771543086165,2.74,3.75,1.04,-2.05
55078.49998842592,1.23e-07,5.69e-08,1.1616871704745169,-0.6181208053691275,1.7798079758436445,1.0963333333333334e-07,0.12181044957472655,3.16,2.74,-1.0099999999999998,1.4299999999999997
55085.49998842592,7.01e-08,1.23e-07,-0.4300813008130081,1.1616871704745169,-1.591768471287525,8.333333333333335e-08,-0.1586096683979227,2.45,3.16,0.41999999999999993,-1.13
55106.49998842592,9e-08,7.01e-08,0.28388017118402287,-0.4300813008130081,0.713961471997031,9.436666666666668e-08,-0.04622441778405101,2.62,2.45,-0.71,0.8799999999999999
55113.49998842592,1.43e-07,9e-08,0.5888888888888888,0.28388017118402287,0.30500871770486593,1.0103333333333333e-07,0.4149637442320369,3.08,2.62,0.16999999999999993,0.29000000000000004
55134.49998842592,1.23e-07,1.43e-07,-0.1398601398601398,0.5888888888888888,-0.7287490287490286,1.1866666666666667e-07,0.03648610721302273,2.32,3.08,0.45999999999999996,-1.2200000000000002
55148.49998842592,1.03e-07,1.23e-07,-0.16260162601626027,-0.1398601398601398,-0.022741486156120483,1.23e-07,-0.1624695369618197,2.0,2.32,-0.7600000000000002,0.4400000000000004
55155.49998842592,8.56e-08,1.03e-07,-0.16893203883495145,-0.16260162601626027,-0.006330412818691178,1.0386666666666667e-07,-0.17569733889067013,3.91,2.0,-0.31999999999999984,2.23
55183.49998842592,8.51e-08,8.56e-08,-0.005841121495327117,-0.16893203883495145,0.16309091733962433,9.123333333333334e-08,-0.06715328467153286,2.78,3.91,1.9100000000000001,-3.0400000000000005
55232.49998842592,5.97e-08,8.51e-08,-0.2984723854289072,-0.005841121495327117,-0.2926312639335801,7.68e-08,-0.22236671001300393,2.6,2.78,-1.1300000000000003,0.9500000000000006
55246.49998842592,7.13e-08,5.97e-08,0.19430485762144056,-0.2984723854289072,0.49277724305034776,7.203333333333335e-08,-0.010166358595194358,5.0,2.6,-0.17999999999999972,2.5799999999999996
55344.49998842592,1.17e-07,7.13e-08,0.6409537166900421,0.19430485762144056,0.4466488590686015,8.266666666666667e-08,0.414820781312928,3.94,5.0,2.4,-3.46
55372.49998842592,7.53e-08,1.17e-07,-0.35641025641025637,0.6409537166900421,-0.9973639731002985,8.786666666666669e-08,-0.142857142857143,2.93,3.94,-1.06,0.050000000000000266
55386.49998842592,1.18e-07,7.53e-08,0.5670650730411686,-0.35641025641025637,0.923475329451425,1.0343333333333334e-07,0.14069542820347705,3.79,2.93,-1.0099999999999998,1.8699999999999997
55393.49998842592,6.04e-08,1.18e-07,-0.48813559322033895,0.5670650730411686,-1.0552006662615074,8.456666666666666e-08,-0.2854330708661417,2.42,3.79,0.8599999999999999,-2.23
55421.49998842592,7.52e-08,6.04e-08,0.24503311258278138,-0.48813559322033895,0.7331687058031203,8.453333333333335e-08,-0.11027963765261933,2.61,2.42,-1.37,1.56
55428.49998842592,8.58e-08,7.52e-08,0.14095744680851063,0.24503311258278138,-0.10407566577427074,7.38e-08,0.1623815967523681,2.49,2.61,0.18999999999999995,-0.3099999999999996
55449.49998842592,5.76e-08,8.58e-08,-0.32867132867132864,0.14095744680851063,-0.4696287754798393,7.286666666666667e-08,-0.20922795797167662,1.95,2.49,-0.11999999999999966,-0.4200000000000006
55456.49998842592,2.49e-07,5.76e-08,3.322916666666667,-0.32867132867132864,3.6515879953379957,1.308e-07,0.9029793735676088,2.06,1.95,-0.5400000000000003,0.6500000000000004
55463.49998842592,5.11e-07,2.49e-07,1.0522088353413652,3.322916666666667,-2.2707078313253017,2.7253333333333334e-07,0.8746790561193297,1.84,2.06,0.1100000000000001,-0.33000000000000007
55470.49998842592,1.27e-07,5.11e-07,-0.7514677103718199,1.0522088353413652,-1.8036765457131851,2.956666666666667e-07,-0.5702693564746985,2.1,1.84,-0.21999999999999997,0.48
55477.49998842592,1.5e-07,1.27e-07,0.1811023622047243,-0.7514677103718199,0.9325700725765442,2.6266666666666664e-07,-0.4287707725485221,2.51,2.1,0.26,0.1499999999999997
55491.49998842592,1.42e-07,1.5e-07,-0.05333333333333323,0.1811023622047243,-0.23443569553805754,1.3966666666666669e-07,0.01669449081802991,3.29,2.51,0.4099999999999997,0.37000000000000055
55547.49998842592,1.48e-07,1.42e-07,0.04225352112676051,-0.05333333333333323,0.09558685446009374,1.4666666666666668e-07,0.009084714967067808,3.84,3.29,0.7800000000000002,-0.23000000000000043
55589.49998842592,6.59e-08,1.48e-07,-0.5547297297297298,0.04225352112676051,-0.5969832508564903,1.1863333333333333e-07,-0.4441325098259405,2.59,3.84,0.5499999999999998,-1.7999999999999998
55673.49998842592,6.02e-08,6.59e-08,-0.08649468892261003,-0.5547297297297298,0.46823504080711975,9.136666666666667e-08,-0.3407434402332362,2.93,2.59,-1.25,1.5900000000000003
55813.49998842592,1.67e-07,6.02e-08,1.7740863787375418,-0.08649468892261003,1.860581067660152,9.77e-08,0.7085889570552149,3.21,2.93,0.3400000000000003,-0.0600000000000005
55855.49998842592,1.6e-07,1.67e-07,-0.041916167664670656,1.7740863787375418,-1.8160025464022125,1.2906666666666666e-07,0.23948387096774204,3.12,3.21,0.2799999999999998,-0.36999999999999966
55883.49998842592,9.23e-08,1.6e-07,-0.423125,-0.041916167664670656,-0.3812088323353293,1.397666666666667e-07,-0.3393708293612966,3.62,3.12,-0.08999999999999986,0.5899999999999999
55911.49998842592,6.76e-08,9.23e-08,-0.267605633802817,-0.423125,0.15551936619718298,1.0663333333333333e-07,-0.36570893191755155,2.35,3.62,0.5,-1.77
55918.49998842592,2.5e-07,6.76e-08,2.698224852071006,-0.267605633802817,2.965830485873823,1.3663333333333332e-07,0.8291077523159435,2.68,2.35,-1.27,1.6
55925.49998842592,7.3e-08,2.5e-07,-0.708,2.698224852071006,-3.4062248520710057,1.3020000000000001e-07,-0.4389869531849578,1.81,2.68,0.33000000000000007,-1.2000000000000002
55932.49998842592,6.91e-08,7.3e-08,-0.05342465753424663,-0.708,0.6545753424657533,1.307e-07,-0.47094801223241584,2.55,1.81,-0.8700000000000001,1.6099999999999999
55960.49998842592,1.35e-07,6.91e-08,0.9536903039073805,-0.05342465753424663,1.0071149614416273,9.236666666666667e-08,0.46106705118961794,1.88,2.55,0.7399999999999998,-1.4099999999999997
55974.49998842592,1.08e-07,1.35e-07,-0.20000000000000007,0.9536903039073805,-1.1536903039073807,1.0403333333333333e-07,0.03809218950064023,2.77,1.88,-0.6699999999999999,1.56
55981.49998842592,1.1e-07,1.08e-07,0.0185185185185186,-0.20000000000000007,0.21851851851851867,1.1766666666666666e-07,-0.06510048117746949,3.29,2.77,0.8900000000000001,-0.3700000000000001
55988.49998842592,1.8e-07,1.1e-07,0.6363636363636362,0.0185185185185186,0.6178451178451176,1.326666666666667e-07,0.35651518955561107,2.63,3.29,0.52,-1.1800000000000002
55995.49998842592,6.24e-08,1.8e-07,-0.6533333333333333,0.6363636363636362,-1.2896969696969696,1.1746666666666667e-07,-0.4683867309328041,2.7,2.63,-0.6600000000000001,0.7300000000000004
56009.49998842592,1.15e-07,6.24e-08,0.8429487179487178,-0.6533333333333333,1.4962820512820512,1.1913333333333334e-07,-0.03466592116298583,2.71,2.7,0.07000000000000028,-0.0600000000000005
56016.49998842592,5.3e-08,1.15e-07,-0.5391304347826087,0.8429487179487178,-1.3820791527313265,7.680000000000001e-08,-0.3094928478543565,1.97,2.71,0.009999999999999787,-0.7499999999999998
56030.49998842592,8.49e-08,5.3e-08,0.6018867924528302,-0.5391304347826087,1.1410172272354389,8.430000000000002e-08,0.007109004739336242,2.11,1.97,-0.74,0.8799999999999999
56044.49998842592,8.17e-08,8.49e-08,-0.03769140164899887,0.6018867924528302,-0.639578194101829,7.320000000000001e-08,0.11596180081855376,2.61,2.11,0.1399999999999999,0.3600000000000001
56051.49998842592,8.13e-08,8.17e-08,-0.004895960832313362,-0.03769140164899887,0.032795440816685506,8.263333333333333e-08,-0.01611603545527799,2.55,2.61,0.5,-0.56
56058.49998842592,7.75e-08,8.13e-08,-0.04674046740467397,-0.004895960832313362,-0.04184450657236061,8.016666666666668e-08,-0.03322259136212638,3.22,2.55,-0.06000000000000005,0.7300000000000004
56072.49998842592,1.66e-07,7.75e-08,1.1419354838709679,-0.04674046740467397,1.1886759512756417,1.0826666666666668e-07,0.532759151030452,3.45,3.22,0.6700000000000004,-0.4400000000000004
56079.49998842592,5.46e-08,1.66e-07,-0.6710843373493975,1.1419354838709679,-1.8130198212203654,9.936666666666669e-08,-0.4500670241286865,1.9,3.45,0.22999999999999998,-1.7800000000000002
56100.49998842592,5.64e-08,5.46e-08,0.03296703296703307,-0.6710843373493975,0.7040513703164306,9.233333333333335e-08,-0.3887486476739994,2.4,1.9,-1.5500000000000003,2.0500000000000003
56121.499976851854,1.5e-07,5.64e-08,1.6595744680851063,0.03296703296703307,1.6266074351180733,8.700000000000001e-08,0.7233065442020663,4.65,2.4,0.5,1.7500000000000004
56226.499976851854,1.1e-07,1.5e-07,-0.2666666666666666,1.6595744680851063,-1.926241134751773,1.0546666666666668e-07,0.04294284812125027,3.27,4.65,2.2500000000000004,-3.630000000000001
56352.499976851854,9.92e-08,1.1e-07,-0.09818181818181826,-0.2666666666666666,0.16848484848484835,1.1973333333333335e-07,-0.17134909596662037,2.37,3.27,-1.3800000000000003,0.4800000000000004
56359.499976851854,1.34e-07,9.92e-08,0.35080645161290325,-0.09818181818181826,0.4489882697947215,1.1440000000000002e-07,0.17117903930130993,2.39,2.37,-0.8999999999999999,0.9199999999999999
56373.499976851854,8.24e-08,1.34e-07,-0.38507462686567173,0.35080645161290325,-0.735881078478575,1.0520000000000002e-07,-0.2165242165242167,2.75,2.39,0.020000000000000018,0.33999999999999986
56380.499976851854,8.78e-08,8.24e-08,0.06553398058252435,-0.38507462686567173,0.4506086074481961,1.0140000000000003e-07,-0.13399014778325147,2.6,2.75,0.3599999999999999,-0.5099999999999998
56415.499976851854,8.17e-08,8.78e-08,-0.0694760820045559,0.06553398058252435,-0.13501006258708026,8.39666666666667e-08,-0.02696272799365622,2.33,2.6,-0.1499999999999999,-0.1200000000000001
56429.499976851854,1.24e-07,8.17e-08,0.517747858017136,-0.0694760820045559,0.5872239400216919,9.783333333333334e-08,0.2671885636487405,2.72,2.33,-0.27,0.6600000000000001
56471.499976851854,7.82e-08,1.24e-07,-0.36935483870967745,0.517747858017136,-0.8871026967268134,9.463333333333335e-08,-0.17346938775510223,2.73,2.72,0.3900000000000001,-0.38000000000000034
56478.499976851854,5.14e-08,7.82e-08,-0.34271099744245526,-0.36935483870967745,0.02664384126722219,8.453333333333335e-08,-0.3914927136667981,2.23,2.73,0.009999999999999787,-0.5099999999999998
56492.499976851854,9.68e-08,5.14e-08,0.8832684824902726,-0.34271099744245526,1.225979479932728,7.54666666666667e-08,0.2823114247904716,2.98,2.23,-0.5,1.25
56506.499976851854,9.26e-08,9.68e-08,-0.04338842975206625,0.8832684824902726,-0.9266569122423388,8.026666666666668e-08,0.15346329323931948,2.59,2.98,0.75,-1.1400000000000001
56513.499976851854,8.93e-08,9.26e-08,-0.035637149028077686,-0.04338842975206625,0.007751280723988563,9.290000000000003e-08,-0.038709677419355173,2.53,2.59,-0.3900000000000001,0.33000000000000007
56520.499976851854,1.24e-07,8.93e-08,0.3885778275475924,-0.035637149028077686,0.4242149765756701,1.0196666666666667e-07,0.21587197909862826,3.98,2.53,-0.06000000000000005,1.5100000000000002
56527.499976851854,5.12e-08,1.24e-07,-0.5870967741935484,0.3885778275475924,-0.9756746017411408,8.81666666666667e-08,-0.41880664652567995,2.29,3.98,1.4500000000000002,-3.14
56541.499976851854,7.14e-08,5.12e-08,0.39453125,-0.5870967741935484,0.9816280241935484,8.220000000000002e-08,-0.1312272174969625,2.81,2.29,-1.69,2.21
56562.499976851854,9.08e-08,7.14e-08,0.2717086834733893,0.39453125,-0.12282256652661072,7.113333333333335e-08,0.27608797379503963,2.76,2.81,0.52,-0.5700000000000003
56653.499976851854,2.2e-07,9.08e-08,1.4229074889867843,0.2717086834733893,1.151198805513395,1.2740000000000002e-07,0.7262745098039214,4.14,2.76,-0.050000000000000266,1.4300000000000002
56674.499976851854,1.19e-07,2.2e-07,-0.4590909090909091,1.4229074889867843,-1.8819983980776933,1.432666666666667e-07,-0.16926296210183697,3.13,4.14,1.38,-2.3899999999999997
56709.499976851854,1.45e-07,1.19e-07,0.21848739495798308,-0.4590909090909091,0.6775783040488922,1.6133333333333335e-07,-0.10117695643196381,4.71,3.13,-1.0099999999999998,2.59
56716.499976851854,1.53e-07,1.45e-07,0.05517241379310356,0.21848739495798308,-0.16331498116487952,1.39e-07,0.10064701653486714,2.93,4.71,1.58,-3.36
56723.499976851854,1.34e-07,1.53e-07,-0.12418300653594772,0.05517241379310356,-0.17935542032905127,1.4400000000000002e-07,-0.06939625260235953,4.26,2.93,-1.7799999999999998,3.1099999999999994
56737.499976851854,5.98e-08,1.34e-07,-0.5537313432835821,-0.12418300653594772,-0.4295483367476344,1.1560000000000002e-07,-0.48228176318063964,2.84,4.26,1.3299999999999996,-2.7499999999999996
56975.499976851854,8.42e-08,5.98e-08,0.40802675585284276,-0.5537313432835821,0.9617580991364248,9.266666666666668e-08,-0.09126841537908742,2.63,2.84,-1.42,1.21
56982.499976851854,8.67e-08,8.42e-08,0.029691211401425166,0.40802675585284276,-0.3783355444514176,7.690000000000001e-08,0.1272727272727272,2.46,2.63,-0.20999999999999996,0.040000000000000036
57017.499976851854,9.94e-08,8.67e-08,0.14648212226066892,0.029691211401425166,0.11679091085924376,9.01e-08,0.10310421286031039,5.0,2.46,-0.16999999999999993,2.71
57059.499976851854,8.39e-08,9.94e-08,-0.15593561368209252,0.14648212226066892,-0.30241773594276145,9e-08,-0.06770255271920084,3.15,5.0,2.54,-4.390000000000001
57066.499976851854,8.15e-08,8.39e-08,-0.028605482717520947,-0.15593561368209252,0.12733013096457158,8.826666666666666e-08,-0.07657487740475294,4.05,3.15,-1.85,2.75
57073.499976851854,1.03e-07,8.15e-08,0.2638036809815951,-0.028605482717520947,0.29240916369911607,8.946666666666666e-08,0.15109787867510238,3.14,4.05,0.8999999999999999,-1.8099999999999996
57108.499976851854,9.85e-08,1.03e-07,-0.043689320388349495,0.2638036809815951,-0.3074930013699446,9.433333333333333e-08,0.04412283798093898,1.92,3.14,-0.9099999999999997,-0.3100000000000005
57115.499976851854,6.49e-08,9.85e-08,-0.3411167512690355,-0.043689320388349495,-0.297427430880686,8.88e-08,-0.2688413948256468,1.98,1.92,-1.2200000000000002,1.2800000000000002
57178.499976851854,7.47e-08,6.49e-08,0.1510015408320493,-0.3411167512690355,0.4921182921010848,7.936666666666667e-08,-0.05872483221476513,3.06,1.98,0.06000000000000005,1.02
57192.499976851854,7.22e-08,7.47e-08,-0.03346720214190102,0.1510015408320493,-0.18446874297395033,7.060000000000001e-08,0.022630834512022458,2.7,3.06,1.08,-1.44
57199.499976851854,8.11e-08,7.22e-08,0.12326869806094187,-0.03346720214190102,0.1567359002028429,7.6e-08,0.06701708278580813,2.36,2.7,-0.3599999999999999,0.019999999999999574
57206.49996527778,1.95e-07,8.11e-08,1.404438964241677,0.12326869806094187,1.2811702661807352,1.161e-07,0.679001721170396,2.74,2.36,-0.3400000000000003,0.7200000000000006
57213.49996527778,1.44e-07,1.95e-07,-0.2615384615384616,1.404438964241677,-1.6659774257801385,1.4003333333333334e-07,0.028306374881065573,2.31,2.74,0.38000000000000034,-0.8100000000000005
57220.49996527778,1.44e-07,1.44e-07,0.0,-0.2615384615384616,0.2615384615384616,1.6100000000000003e-07,-0.10552451893234034,2.12,2.31,-0.43000000000000016,0.2400000000000002
57227.49996527778,2.24e-07,1.44e-07,0.5555555555555556,0.0,0.5555555555555556,1.7066666666666669e-07,0.31231700175678295,2.21,2.12,-0.18999999999999995,0.2799999999999998
57234.49996527778,1.29e-07,2.24e-07,-0.4241071428571428,0.5555555555555556,-0.9796626984126984,1.6566666666666665e-07,-0.2211944500301628,2.81,2.21,0.08999999999999986,0.5100000000000002
57241.49996527778,1.45e-07,1.29e-07,0.12403100775193776,-0.4241071428571428,0.5481381506090806,1.66e-07,-0.12642986152919936,2.61,2.81,0.6000000000000001,-0.8000000000000003
57248.49996527778,1.82e-07,1.45e-07,0.2551724137931035,0.12403100775193776,0.13114140604116575,1.52e-07,0.19723865877712013,2.27,2.61,-0.20000000000000018,-0.13999999999999968
57255.49996527778,1.6e-07,1.82e-07,-0.12087912087912078,0.2551724137931035,-0.3760515346722243,1.6233333333333332e-07,-0.01436486763800522,2.36,2.27,-0.33999999999999986,0.4299999999999997
57262.49996527778,1.56e-07,1.6e-07,-0.025000000000000022,-0.12087912087912078,0.09587912087912076,1.66e-07,-0.06020469596628543,2.49,2.36,0.08999999999999986,0.04000000000000048
57269.49996527778,1.17e-07,1.56e-07,-0.25,-0.025000000000000022,-0.22499999999999998,1.4433333333333334e-07,-0.18924532656358184,1.99,2.49,0.13000000000000034,-0.6300000000000006
57276.49996527778,8.69e-08,1.17e-07,-0.25726495726495724,-0.25,-0.007264957264957239,1.199666666666667e-07,-0.27540255413659087,2.45,1.99,-0.5000000000000002,0.9600000000000004
57283.49996527778,5.77e-08,8.69e-08,-0.33601841196777904,-0.25726495726495724,-0.0787534547028218,8.72e-08,-0.33791523482245134,2.14,2.45,0.4600000000000002,-0.7700000000000002
57311.49996527778,9.12e-08,5.77e-08,0.5805892547660312,-0.33601841196777904,0.9166076667338102,7.860000000000002e-08,0.16010165184243938,5.0,2.14,-0.31000000000000005,3.17
57318.49996527778,5.42e-08,9.12e-08,-0.4057017543859649,0.5805892547660312,-0.9862910091519961,6.77e-08,-0.19911504424778764,2.51,5.0,2.86,-5.35
57339.49996527778,1.77e-07,5.42e-08,2.265682656826568,-0.4057017543859649,2.671384411212533,1.0746666666666668e-07,0.6464208242950108,2.73,2.51,-2.49,2.7100000000000004
57360.49996527778,1.73e-07,1.77e-07,-0.02259887005649719,2.265682656826568,-2.2882815268830656,1.3473333333333334e-07,0.28380716934487016,2.37,2.73,0.2200000000000002,-0.5800000000000001
57367.49996527778,1.24e-07,1.73e-07,-0.2832369942196532,-0.02259887005649719,-0.260638124163156,1.58e-07,-0.21505376344086027,2.21,2.37,-0.3599999999999999,0.19999999999999973
57374.49996527778,1.1e-07,1.24e-07,-0.11290322580645151,-0.2832369942196532,0.1703337684132017,1.3566666666666668e-07,-0.1890498404124724,2.13,2.21,-0.16000000000000014,0.08000000000000007
57381.49996527778,2.47e-07,1.1e-07,1.2454545454545451,-0.11290322580645151,1.3583577712609967,1.6033333333333335e-07,0.5402036152088091,1.87,2.13,-0.08000000000000007,-0.17999999999999972
57388.49996527778,2.86e-07,2.47e-07,0.1578947368421053,1.2454545454545451,-1.0875598086124398,2.1433333333333333e-07,0.33421420799005125,2.14,1.87,-0.2599999999999998,0.5299999999999998
57395.49996527778,6.14e-07,2.86e-07,1.1468531468531467,0.1578947368421053,0.9889584100110413,3.8233333333333333e-07,0.6057700688573171,1.95,2.14,0.27,-0.4600000000000002
57402.49996527778,6.59e-07,6.14e-07,0.07328990228013033,1.1468531468531467,-1.0735632445730163,5.196666666666667e-07,0.2680690053229012,1.86,1.95,-0.19000000000000017,0.10000000000000031
57409.49996527778,3.59e-07,6.59e-07,-0.4552352048558421,0.07328990228013033,-0.5285251071359724,5.44e-07,-0.34001102738467187,1.85,1.86,-0.08999999999999986,0.07999999999999985
57416.49996527778,1.58e-07,3.59e-07,-0.5598885793871866,-0.4552352048558421,-0.10465337453134449,3.92e-07,-0.5967865340474369,2.19,1.85,-0.010000000000000009,0.34999999999999987
57423.49996527778,2.08e-07,1.58e-07,0.31645569620253156,-0.5598885793871866,0.8763442755897182,2.416666666666667e-07,-0.13925272301116787,2.35,2.19,0.33999999999999986,-0.17999999999999972
57430.49996527778,1.71e-07,2.08e-07,-0.17788461538461542,0.31645569620253156,-0.494340311587147,1.79e-07,-0.04466778336125065,2.62,2.35,0.16000000000000014,0.10999999999999988
57437.49996527778,1.6e-07,1.71e-07,-0.06432748538011701,-0.17788461538461542,0.11355713000449841,1.7966666666666667e-07,-0.10940107546819954,2.62,2.62,0.27,-0.27
57444.49996527778,1.42e-07,1.6e-07,-0.11250000000000004,-0.06432748538011701,-0.04817251461988303,1.5766666666666666e-07,-0.0993027678005493,2.68,2.62,0.0,0.06000000000000005
57451.49996527778,1.09e-07,1.42e-07,-0.23239436619718312,-0.11250000000000004,-0.11989436619718308,1.37e-07,-0.20423048869438365,2.81,2.68,0.06000000000000005,0.06999999999999984
57465.49996527778,2.17e-07,1.09e-07,0.9908256880733946,-0.23239436619718312,1.2232200542705778,1.56e-07,0.39077514413837283,3.65,2.81,0.1299999999999999,0.71
57472.49996527778,6.74e-08,2.17e-07,-0.6894009216589863,0.9908256880733946,-1.6802266097323808,1.3113333333333333e-07,-0.4856489712979426,3.17,3.65,0.8399999999999999,-1.3199999999999998
57486.49996527778,6.54e-08,6.74e-08,-0.029673590504450953,-0.6894009216589863,0.6597273311545353,1.1660000000000001e-07,-0.4387317909168809,3.13,3.17,-0.48,0.43999999999999995
57493.49996527778,9.49e-08,6.54e-08,0.45107033639143723,-0.029673590504450953,0.4807439268958882,7.59e-08,0.25,2.43,3.13,-0.040000000000000036,-0.6599999999999997
57514.49996527778,5.63e-08,9.49e-08,-0.40674394099051625,0.45107033639143723,-0.8578142773819535,7.220000000000001e-08,-0.21991701244813291,1.85,2.43,-0.6999999999999997,0.11999999999999966
57521.49996527778,1.95e-07,5.63e-08,2.463587921847247,-0.40674394099051625,2.870331862837763,1.154e-07,0.6891774891774893,2.26,1.85,-0.5800000000000001,0.9899999999999998
57528.49996527778,2.31e-07,1.95e-07,0.1846153846153844,2.463587921847247,-2.2789725372318625,1.6076666666666668e-07,0.4365934521342725,2.27,2.26,0.4099999999999997,-0.39999999999999947
57535.49996527778,1.15e-07,2.31e-07,-0.5021645021645021,0.1846153846153844,-0.6867798867798866,1.8033333333333332e-07,-0.36209126177720297,2.7,2.27,0.010000000000000231,0.41999999999999993
57542.49996527778,1.2e-07,1.15e-07,0.04347826086956519,-0.5021645021645021,0.5456427630340673,1.5533333333333332e-07,-0.22732146686682392,2.35,2.7,0.43000000000000016,-0.7800000000000002
57549.49996527778,9.45e-08,1.2e-07,-0.2124999999999999,0.04347826086956519,-0.2559782608695651,1.0983333333333333e-07,-0.13947847180109152,2.61,2.35,-0.3500000000000001,0.6099999999999999
57563.49996527778,1.76e-07,9.45e-08,0.8624338624338621,-0.2124999999999999,1.074933862433862,1.3016666666666666e-07,0.3518423746161719,2.55,2.61,0.2599999999999998,-0.31999999999999984
