#MJD,flux_current,flux_lag_1,flux_change_current,flux_change_lag_1,flux_momentum,flux_ma_3,flux_dist_from_ma,index_current,index_lag_1,index_change_lag_1,index_momentum
58641.4999537037,5.91e-05,2.29e-09,25806.860262008733,-0.9936211699164346,25807.85388317865,1.982043e-05,1.9817618398700743,5.0,0.0,-4.22,9.219999999999999
58655.4999537037,2.04e-08,5.91e-05,-0.9996548223350253,25806.860262008733,-25807.85991683107,1.9707563333333333e-05,-0.9989597955042531,1.59,5.0,5.0,-8.41
58683.4999537037,1.66e-07,2.04e-08,7.137254901960784,-0.9996548223350253,8.136909724295808,1.9762133333333335e-05,-0.9915950795034973,4.08,1.59,-3.41,5.9
58760.4999537037,1.32e-07,1.66e-07,-0.20481927710843384,7.137254901960784,-7.342074179069217,1.0613333333333333e-07,0.2434891747725133,5.0,4.08,2.49,-1.5700000000000003
58781.4999537037,1.39e-07,1.32e-07,0.05303030303030298,-0.20481927710843384,0.2578495801387368,1.4566666666666666e-07,-0.04573519323119145,5.0,5.0,0.9199999999999999,-0.9199999999999999
58795.4999537037,3.48e-06,1.39e-07,24.035971223021587,0.05303030303030298,23.982940919991282,1.2503333333333333e-06,1.783115186735265,5.0,5.0,0.0,0.0
58823.4999537037,2.02e-07,3.48e-06,-0.9419540229885057,24.035971223021587,-24.97792524601009,1.2736666666666668e-06,-0.8413367178708817,3.77,5.0,0.0,-1.23
58830.4999537037,1.65e-07,2.02e-07,-0.1831683168316831,-0.9419540229885057,0.7587857061568226,1.2823333333333332e-06,-0.8712603644114054,5.0,3.77,-1.23,2.46
58851.4999537037,3.15e-07,1.65e-07,0.909090909090909,-0.1831683168316831,1.092259225922592,2.2733333333333333e-07,0.38546094093507255,5.0,5.0,1.23,-1.23
58914.4999537037,5.84e-08,3.15e-07,-0.8146031746031746,0.909090909090909,-1.7236940836940835,1.7946666666666666e-07,-0.674215704473733,2.19,5.0,0.0,-2.81
58921.4999537037,2.54e-08,5.84e-08,-0.565068493150685,-0.8146031746031746,0.24953468145248958,1.329333333333333e-07,-0.8083187171135053,1.69,2.19,-2.81,2.31
58928.4999537037,2.33e-07,2.54e-08,8.173228346456694,-0.565068493150685,8.73829683960738,1.0559999999999999e-07,1.2052980132450335,5.0,1.69,-0.5,3.81
58949.4999537037,5.99e-09,2.33e-07,-0.9742918454935622,8.173228346456694,-9.147520191950257,8.813e-08,-0.9309758585515131,1.15,5.0,3.31,-7.16
58956.4999537037,2.43e-07,5.99e-09,39.56761268781302,-0.9742918454935622,40.54190453330658,1.606633333333333e-07,0.5121607331688405,4.02,1.15,-3.85,6.72
